carat	 color	 clarity	 depth	 table	 price	 x	 y	 z	 heavy	 cut_now
0.31	 D	 SI1	62.7	56	571	4.32	4.36	2.72	0	5
0.31	 D	 SI1	63	55	571	4.32	4.34	2.73	0	3
0.31	 D	 SI1	62	55	571	4.36	4.38	2.71	0	5
0.31	 I	 VVS1	61.4	54	571	4.38	4.41	2.7	0	5
0.31	 D	 SI1	63.5	56	571	4.29	4.31	2.73	0	2
0.31	 D	 SI1	61.8	57	571	4.32	4.36	2.68	0	5
0.31	 D	 SI1	62.4	56	571	4.33	4.35	2.71	0	5
0.31	 D	 SI1	61.7	59	571	4.31	4.35	2.67	0	3
0.31	 D	 SI1	61.7	57	571	4.34	4.38	2.69	0	5
0.31	 D	 SI1	63.1	57	571	4.3	4.32	2.72	0	2
0.31	 D	 SI1	61.4	55	571	4.35	4.38	2.68	0	5
0.31	 D	 SI1	63.4	58	571	4.32	4.35	2.75	0	2
0.91	 G	 SI2	60	57	3531	6.27	6.32	3.78	1	3
0.78	 F	 VS2	60.4	58	3531	6	5.95	3.61	0	5
0.78	 F	 VS2	61.5	56	3531	5.94	5.9	3.64	0	5
0.78	 F	 VS2	62.3	56	3531	5.91	5.88	3.67	0	5
1.01	 F	 SI2	63.8	57	3532	6.31	6.36	4.04	1	2
0.77	 F	 VS2	61.8	56	3533	5.9	5.92	3.65	0	5
0.96	 E	 SI2	65.6	58	3533	6.11	6.15	4.02	1	1
0.9	 D	 SI2	60.3	63	3534	6.12	6.22	3.72	1	3
0.9	 D	 SI2	60.6	61	3534	6.14	6.2	3.74	1	3
0.9	 D	 SI2	63	58	3534	6.12	6.16	3.87	1	3
0.9	 D	 SI2	60.3	64	3534	6.1	6.14	3.69	1	2
0.78	 D	 VS2	63	58	3534	5.8	5.86	3.67	0	3
1.02	 J	 SI2	63.4	56	3534	6.36	6.42	4.05	1	2
1.02	 J	 SI2	62.6	60	3534	6.39	6.42	4.01	1	3
0.92	 F	 SI2	60.6	63	3534	6.34	6.25	3.81	1	3
0.9	 I	 VS2	62.1	61	3535	6.08	6.12	3.79	1	3
0.82	 G	 VS2	59.8	56	3535	6.13	6.18	3.68	1	3
0.84	 G	 VS2	62	56	3535	6.07	6.09	3.77	1	3
0.73	 E	 VVS2	61.6	55	3535	5.8	5.83	3.58	0	5
0.7	 D	 VS1	62.2	56	3535	5.69	5.72	3.55	0	5
1.01	 J	 VS2	59.8	61	3535	6.47	6.43	3.86	1	4
0.7	 F	 VVS1	60.6	60	3536	5.67	5.7	3.45	0	3
0.65	 G	 IF	60.1	57	3536	5.61	5.65	3.38	0	5
0.7	 F	 VVS1	61.2	61	3536	5.71	5.79	3.52	0	2
1	 J	 SI2	57.8	61	3536	6.54	6.58	3.79	1	2
0.92	 H	 SI2	64.5	60	3536	6.06	6.01	3.89	1	1
0.78	 F	 VS1	61.6	56	3537	5.9	5.92	3.64	0	5
0.74	 G	 VVS1	62.1	54	3537	5.8	5.83	3.61	0	5
1.08	 J	 SI2	61.8	57	3537	6.56	6.58	4.06	1	5
0.9	 I	 SI1	62	56	3537	6.16	6.23	3.84	1	5
0.91	 E	 SI2	63.9	61	3538	6.03	6.09	3.87	1	2
0.9	 H	 VS2	64.8	58	3538	6.07	6.03	3.92	1	1
0.9	 H	 VS2	64	57	3538	6.14	6.11	3.92	1	2
0.9	 H	 VS2	64.6	55	3538	6.07	6	3.9	1	1
0.78	 E	 VS1	62.2	58	3538	5.9	5.86	3.66	0	4
0.81	 E	 VS2	62	55	3538	5.99	5.97	3.71	1	5
0.79	 G	 SI1	61.2	56	3539	6	5.96	3.66	0	4
0.79	 E	 VS2	62.7	56	3539	5.85	5.88	3.68	0	3
0.9	 I	 VS2	62.4	58	3539	6.16	6.22	3.86	1	4
0.9	 G	 SI2	62.4	55	3539	6.13	6.17	3.84	1	3
0.91	 F	 SI2	63.8	59	3539	6.04	6.09	3.87	1	2
0.93	 D	 SI2	63.4	59	3540	6.15	6.18	3.91	1	2
0.71	 D	 VS2	59.9	57	3540	5.8	5.83	3.48	0	5
0.72	 G	 VS1	62	56	3540	5.74	5.78	3.57	0	5
1.01	 F	 SI2	64.6	59	3540	6.19	6.25	4.2	1	1
0.64	 E	 VVS2	61.8	59	3541	5.51	5.53	3.41	0	3
1	 G	 SI2	64.7	58	3541	6.24	6.19	4.02	1	1
1	 G	 SI2	58.1	65	3541	6.48	6.46	3.76	1	2
1.52	 I	 I1	61.2	58	3541	7.43	7.35	4.52	1	4
1.13	 F	 I1	62.2	55	3542	6.63	6.68	4.14	1	5
0.7	 G	 IF	58.5	60	3543	5.83	5.87	3.42	0	3
0.75	 E	 VS1	61.9	58	3543	5.83	5.86	3.62	0	3
0.72	 D	 VS2	62	54.8	3543	5.73	5.76	3.56	0	5
1.06	 F	 I1	62.1	55	3544	6.54	6.57	4.07	1	5
1.06	 F	 I1	61.8	55	3544	6.55	6.58	4.06	1	5
0.81	 G	 VS1	62.6	55	3544	5.92	5.97	3.72	1	3
0.95	 I	 SI1	61	61	3544	6.29	6.37	3.86	1	3
0.86	 I	 VVS2	61.4	58	3544	6.07	6.1	3.74	1	5
0.77	 G	 VS2	62.1	56	3544	5.84	5.88	3.64	0	5
0.81	 G	 VS1	62.3	57	3544	5.99	5.95	3.72	1	5
1.13	 H	 I1	62.7	59	3544	6.63	6.58	4.14	1	4
0.71	 G	 IF	61.9	58	3545	5.74	5.77	3.56	0	4
0.9	 H	 SI1	62.7	58	3545	6.14	6.2	3.87	1	4
0.9	 I	 VS1	62.4	57	3545	6.17	6.21	3.86	1	5
1.07	 G	 SI2	66.8	57	3545	6.34	6.26	4.21	1	1
0.92	 I	 SI1	58.8	59	3545	6.36	6.33	3.73	1	4
1.07	 G	 SI2	62.2	58	3545	6.56	6.49	4.06	1	4
1.01	 E	 SI2	63.9	58	3546	6.31	6.37	4.05	1	2
1.04	 H	 SI2	62.4	58	3546	6.4	6.49	4.02	1	3
0.91	 F	 SI2	58.9	61	3546	6.36	6.33	3.74	1	4
0.91	 F	 SI2	61	51	3546	6.24	6.21	3.8	1	4
1.01	 H	 SI1	66.4	57	3546	6.12	6.08	4.05	1	1
0.72	 G	 VS2	61	55	3547	5.81	5.83	3.55	0	5
1.07	 G	 I1	62.3	60	3547	6.55	6.51	4.07	1	4
0.9	 H	 SI2	62.6	57	3548	6.16	6.07	3.83	1	5
0.72	 G	 VVS1	61.7	54.8	3548	5.73	5.77	3.55	0	5
0.85	 I	 VS1	61.9	56	3548	6.08	6.1	3.77	1	5
0.96	 H	 SI2	60.1	64	3548	6.43	6.35	3.84	1	2
0.76	 G	 VVS2	62.3	57	3549	5.79	5.84	3.62	0	3
1.09	 G	 I1	61	56	3549	6.62	6.66	4.05	1	5
0.72	 E	 VS2	60	57	3550	5.81	5.86	3.5	0	3
0.72	 D	 SI1	60.5	56	3550	5.79	5.84	3.52	0	5
0.92	 D	 SI2	62.5	59	3550	6.24	6.2	3.89	1	4
0.75	 F	 VVS2	61.1	55	3551	5.85	5.9	3.59	0	3
0.9	 F	 SI2	60.8	55	3552	6.25	6.28	3.81	1	3
0.71	 E	 VS2	61.6	56	3553	5.73	5.77	3.54	0	5
0.71	 E	 VS2	61.3	56	3553	5.76	5.79	3.54	0	5
0.9	 F	 SI2	60.7	59	3553	6.25	6.21	3.78	1	4
1.04	 I	 SI2	61.9	56	3553	6.51	6.45	4.02	1	5
1.03	 I	 VS1	61.6	58	3553	6.5	6.42	3.98	1	4
0.72	 D	 VS1	61.6	56	3554	5.8	5.73	3.55	0	5
0.92	 G	 SI2	62.4	57	3555	6.22	6.18	3.87	1	4
0.92	 H	 SI1	62	60	3555	6.27	6.21	3.87	1	4
0.75	 E	 VS1	62.5	57	3555	5.8	5.85	3.64	0	5
1.01	 J	 VS2	63.3	54	3555	6.34	6.42	4.04	1	2
0.92	 G	 SI2	59.4	62	3555	6.36	6.34	3.77	1	4
0.9	 F	 SI2	61.4	58	3556	6.19	6.13	3.78	1	4
0.9	 F	 SI2	61.3	59	3556	6.16	6.11	3.76	1	4
0.83	 D	 SI1	62.5	54	3556	6.08	6.02	3.78	1	4
0.9	 F	 SI2	63.4	58	3556	6.08	6.01	3.83	1	3
0.83	 D	 SI1	59.7	59	3556	6.14	6.12	3.66	1	4
0.73	 D	 VS1	60	58	3557	5.9	5.86	3.53	0	4
0.83	 F	 VS2	60.2	60	3557	6.04	6.09	3.65	1	4
0.91	 G	 SI2	62.7	57	3557	6.15	6.19	3.87	1	5
0.91	 G	 SI2	61.8	56	3557	6.21	6.24	3.85	1	5
0.88	 H	 SI1	61.6	56	3557	6.13	6.17	3.79	1	5
0.95	 J	 VVS2	60.6	57	3558	6.4	6.34	3.86	1	5
0.8	 F	 VS1	63.6	57	3559	5.82	5.91	3.73	1	3
0.83	 F	 SI1	62.2	55	3560	6.01	6.03	3.74	1	5
0.79	 G	 VS1	62	56	3561	5.91	5.94	3.67	0	5
0.7	 D	 VS2	59.9	59	3561	5.69	5.73	3.42	0	2
0.93	 I	 VS1	62.5	58	3562	6.2	6.25	3.89	1	3
1	 F	 SI2	59.2	61	3562	6.59	6.51	3.87	1	4
1	 F	 SI2	61	55	3562	6.45	6.41	3.92	1	5
0.75	 D	 VS2	61.7	55	3562	5.85	5.82	3.6	0	5
0.93	 I	 VS2	63.5	57	3563	6.13	6.21	3.92	1	3
0.78	 F	 VS1	63.3	56	3563	5.84	5.89	3.71	0	3
1.01	 I	 SI1	63.1	58	3563	6.38	6.33	4.01	1	3
1.01	 J	 SI2	62.5	62	3563	6.41	6.36	3.99	1	4
1.01	 F	 SI2	63.4	60	3563	6.33	6.26	3.99	1	3
1.01	 J	 SI2	61.7	58	3563	6.44	6.4	3.96	1	4
1.01	 J	 SI2	61.8	60	3563	6.41	6.37	3.95	1	4
1.01	 F	 SI2	60.2	61	3563	6.49	6.43	3.89	1	4
0.78	 E	 VS1	61	55	3564	5.94	5.96	3.63	0	3
1.04	 G	 SI2	62.8	59	3564	6.47	6.42	4.05	1	4
0.72	 F	 VS2	61.8	56	3564	5.72	5.74	3.54	0	5
0.8	 D	 SI1	62.7	57	3564	5.88	5.92	3.7	1	5
1.04	 G	 SI2	66.1	60	3564	6.32	6.23	4.15	1	1
0.73	 E	 VVS2	60.2	60	3565	5.81	5.85	3.51	0	3
0.72	 E	 VVS1	62.9	59	3566	5.75	5.67	3.59	0	4
0.87	 E	 SI2	60.4	58	3566	6.19	6.23	3.75	1	5
0.73	 G	 VVS1	60.2	61	3567	5.83	5.89	3.53	0	3
0.9	 D	 SI1	61.9	64	3567	6	6.09	3.74	1	2
0.7	 D	 VS1	61.2	56	3567	5.68	5.75	3.5	0	3
0.91	 H	 VS2	63.1	56	3567	6.2	6.13	3.89	1	3
0.9	 D	 SI1	61.7	56	3568	6.16	6.09	3.78	1	4
1	 G	 SI1	60	60	3568	6.47	6.42	3.87	1	4
0.72	 D	 SI1	61.7	55	3568	5.77	5.8	3.57	0	5
0.9	 F	 SI2	62.7	59	3569	6.1	6.18	3.85	1	3
0.9	 F	 SI2	62.4	58	3569	6.15	6.19	3.85	1	3
1	 D	 SI2	64	59	3569	6.24	6.29	4.01	1	2
0.97	 F	 SI2	62.4	55	3569	6.38	6.34	3.97	1	5
0.72	 D	 VS1	63.3	55	3570	5.69	5.75	3.62	0	2
0.9	 E	 SI1	63.5	55	3570	6.12	6.22	3.92	1	2
0.83	 H	 VVS1	61.7	57	3570	6.02	6.07	3.73	1	5
0.6	 D	 VVS1	61.6	56	3570	5.41	5.43	3.34	0	5
0.9	 I	 VS2	63.2	56	3570	6.15	6.09	3.87	1	3
1.2	 I	 I1	61.9	56	3570	6.85	6.82	4.23	1	5
0.74	 G	 VS1	61.5	56	3572	5.79	5.82	3.57	0	5
1.19	 E	 I1	60.2	61	3572	6.91	6.87	4.15	1	4
0.91	 D	 SI2	58.3	60	3573	6.33	6.4	3.71	1	3
1.16	 H	 SI2	62.1	58	3573	6.72	6.65	4.15	1	4
1.1	 I	 SI1	63.5	57	3573	6.55	6.53	4.15	1	3
0.9	 G	 SI1	63.2	62	3574	6.09	6.19	3.88	1	2
0.9	 G	 SI1	63.9	60	3574	6.07	6.1	3.89	1	2
0.91	 I	 SI1	62.4	56	3574	6.2	6.24	3.88	1	5
1.15	 G	 I1	61.2	58	3574	6.8	6.74	4.14	1	4
1	 H	 SI2	59.1	62	3575	6.47	6.5	3.83	1	3
1	 E	 SI2	65.1	59	3575	6.3	6.23	4.08	1	1
0.93	 J	 VS2	62.8	56	3576	6.14	6.22	3.88	1	3
0.71	 D	 VS1	60.4	60	3576	5.77	5.82	3.5	0	5
0.76	 I	 VS2	61.8	56	3577	5.85	5.89	3.63	0	5
0.82	 E	 SI1	62.1	55	3577	5.98	6	3.72	1	5
0.9	 H	 SI1	59	62	3577	6.23	6.27	3.69	1	2
0.84	 E	 SI1	61.9	61	3577	6.03	6.05	3.74	1	2
1.01	 G	 SI2	60.8	63	3577	6.4	6.36	3.88	1	3
0.82	 E	 VS2	62.6	60	3577	5.97	5.91	3.72	1	4
0.9	 H	 SI2	62	57	3578	6.17	6.19	3.83	1	5
0.9	 D	 SI2	58.7	58	3578	6.3	6.28	3.69	1	4
0.8	 G	 VS1	61.1	58	3578	5.96	6.03	3.66	1	5
0.78	 E	 SI1	59.4	62	3578	6.02	6.07	3.59	0	2
0.71	 F	 IF	61.1	58	3578	5.8	5.72	3.52	0	4
0.91	 I	 VS2	62.5	58	3579	6.13	6.19	3.85	1	3
0.91	 I	 VS2	62.7	58	3579	6.14	6.18	3.86	1	4
1.06	 I	 SI2	58.4	62	3579	6.7	6.65	3.9	1	4
0.9	 D	 SI2	58.8	59	3579	6.28	6.24	3.68	1	4
0.71	 E	 VVS2	61.5	61	3580	5.7	5.75	3.52	0	3
0.9	 I	 SI1	62.3	58	3580	6.12	6.17	3.83	1	3
0.9	 I	 VS1	63.3	59	3580	6.1	6.06	3.85	1	3
0.9	 I	 VS1	62.2	58	3580	6.18	6.13	3.83	1	4
1	 J	 VS2	64.3	59	3580	6.27	6.21	4.01	1	2
0.9	 I	 VS2	61.6	57	3581	6.13	6.17	3.79	1	3
0.76	 D	 VS2	61.7	59	3581	5.87	5.9	3.63	0	4
0.9	 G	 SI2	59.9	60	3581	6.19	6.23	3.72	1	3
0.9	 G	 SI2	60.9	56	3581	6.18	6.24	3.78	1	3
0.78	 H	 VVS2	62.1	56	3581	5.88	5.9	3.66	0	5
1.04	 F	 SI2	64	60	3581	6.38	6.33	4.07	1	2
0.8	 H	 VS1	62.2	56	3581	5.92	5.95	3.69	1	5
1.02	 H	 SI1	62.2	52	3581	6.47	6.43	4.01	1	4
0.78	 E	 VS2	61.4	56	3582	5.91	5.95	3.64	0	5
0.71	 D	 VS1	61.5	58	3582	5.75	5.77	3.54	0	5
0.71	 G	 IF	57.8	62	3583	5.82	5.95	3.4	0	2
0.79	 E	 VS1	62.6	56	3583	5.92	5.87	3.69	0	4
0.98	 H	 SI1	68.6	58	3583	6.18	6.04	4.19	1	1
0.9	 E	 SI2	61	59	3584	6.14	6.18	3.76	1	3
1	 G	 SI2	60.2	58	3584	6.55	6.48	3.92	1	4
0.76	 E	 SI1	61.3	55	3584	5.87	5.91	3.61	0	5
0.9	 E	 SI2	63.6	59	3584	6.05	6.09	3.86	1	2
0.8	 E	 VS2	62.2	57	3584	5.98	5.95	3.71	1	5
1	 H	 SI2	63.9	55	3584	6.41	6.34	4.07	1	2
1	 H	 SI2	61.3	57	3584	6.45	6.4	3.94	1	4
1	 I	 SI1	64.8	59	3584	6.23	6.14	4.01	1	1
1	 H	 SI2	60	62	3584	6.53	6.51	3.91	1	4
1	 E	 I1	60.9	61	3584	6.41	6.37	3.89	1	4
1	 E	 I1	61.8	56	3584	6.43	6.38	3.96	1	5
1	 F	 SI2	60.2	58	3584	6.47	6.42	3.88	1	4
0.7	 E	 VVS2	62.2	54	3585	5.68	5.74	3.55	0	5
0.7	 E	 VVS2	62.4	54	3585	5.66	5.71	3.55	0	5
0.97	 D	 SI2	60.4	61	3585	6.4	6.37	3.86	1	4
0.92	 E	 SI1	63.3	57	3586	6.22	6.17	3.92	1	3
0.9	 J	 VS1	61.6	55	3587	6.24	6.27	3.85	1	5
0.7	 F	 VVS1	61.9	60	3587	5.68	5.63	3.5	0	4
1.04	 E	 SI2	59	57	3588	6.65	6.6	3.91	1	5
0.91	 F	 SI2	60.9	57	3588	6.27	6.3	3.83	1	5
0.82	 E	 SI1	61.8	55	3588	5.97	6.01	3.7	1	5
1.11	 D	 I1	61.9	58	3589	6.63	6.66	4.11	1	4
0.73	 G	 VS1	61.2	56	3589	5.82	5.85	3.57	0	5
0.95	 E	 SI2	58.7	63	3590	6.37	6.43	3.76	1	3
0.78	 G	 VS2	62	57	3590	5.9	5.86	3.65	0	5
0.74	 F	 VS1	61.9	54	3590	5.78	5.82	3.59	0	5
1.08	 F	 SI2	63.1	59	3590	6.51	6.46	4.09	1	3
0.7	 G	 IF	62.2	58	3591	5.63	5.69	3.52	0	4
0.84	 E	 VS2	62.4	60	3591	5.98	6.04	3.75	1	4
1.01	 J	 SI2	61.9	59	3592	6.34	6.38	3.94	1	3
1.01	 H	 SI2	63.4	57	3592	6.39	6.32	4.03	1	3
0.9	 G	 SI2	62.6	60	3593	6.1	6.16	3.84	1	3
0.82	 D	 SI1	61.3	56	3593	6.02	6.06	3.7	1	3
0.99	 H	 VS2	71.6	57	3593	5.94	5.8	4.2	1	1
1.05	 J	 VS2	59.4	62	3593	6.66	6.58	3.93	1	4
0.74	 F	 VS1	62	57	3593	5.81	5.78	3.6	0	5
0.93	 G	 SI2	60.8	59	3594	6.35	6.28	3.84	1	4
0.9	 H	 SI1	61.9	59	3595	6.17	6.21	3.83	1	3
0.9	 H	 SI1	62.3	58	3595	6.16	6.19	3.85	1	3
1.07	 G	 SI2	60.8	57	3595	6.62	6.6	4.02	1	5
0.73	 G	 VS2	61.6	56	3595	5.8	5.83	3.58	0	5
0.78	 D	 VS2	61.7	57	3595	5.87	5.93	3.64	0	5
0.9	 E	 SI2	63.7	63	3595	6.05	6.1	3.87	1	2
0.9	 E	 SI2	61.6	61	3595	6.12	6.16	3.78	1	2
0.9	 E	 SI2	64.1	58	3595	6.04	6.09	3.89	1	2
0.9	 E	 SI2	65.8	60	3595	5.94	5.97	3.92	1	2
0.84	 G	 VS2	61.8	57	3596	6.04	6.07	3.74	1	3
0.9	 G	 SI1	61.6	59	3597	6.13	6.19	3.8	1	3
1.01	 F	 SI2	60.1	66	3597	6.44	6.41	3.86	1	1
0.8	 D	 SI1	62.6	55	3597	5.91	5.94	3.71	1	5
1.01	 F	 SI2	63.8	57	3597	6.36	6.31	4.04	1	2
1.01	 I	 VS2	68.7	58	3597	6.14	6	4.19	1	1
1.01	 F	 SI2	67.3	62	3597	6.09	6.03	4.08	1	1
1.01	 F	 SI2	66.7	64	3597	6.14	6.05	4.06	1	1
1.01	 F	 SI2	61.3	58	3597	6.42	6.33	3.91	1	4
1.01	 F	 SI2	62.2	58	3597	6.4	6.37	3.97	1	4
1.01	 J	 SI1	60.5	56	3599	6.49	6.53	3.94	1	5
1.02	 J	 SI2	62.6	60	3599	6.42	6.39	4.01	1	4
0.9	 E	 SI2	62.6	60	3599	6.18	6.09	3.84	1	4
0.9	 E	 SI2	62.2	60	3599	6.19	6.15	3.84	1	4
1.05	 G	 SI2	60.7	61	3599	6.56	6.52	3.97	1	4
1.02	 F	 I1	61	56	3599	6.53	6.51	3.98	1	5
0.9	 E	 SI2	62	55	3599	6.23	6.15	3.84	1	5
1.02	 J	 SI2	63.4	56	3599	6.42	6.36	4.05	1	3
1.5	 H	 I1	61.1	59	3599	7.37	7.26	4.47	1	4
0.9	 H	 VS2	64	57	3601	6.11	6.14	3.92	1	2
0.81	 E	 VS2	62	55	3601	5.97	5.99	3.71	1	5
0.78	 E	 VS1	60	56	3601	6	6.03	3.61	0	3
1.02	 J	 SI2	61.1	61	3601	6.44	6.5	3.95	1	3
0.9	 F	 SI2	61.6	56	3601	6.22	6.29	3.85	1	3
0.72	 E	 VS2	61.1	56	3601	5.78	5.81	3.54	0	5
0.78	 E	 VS2	61.7	55	3601	5.92	6	3.68	0	5
0.72	 E	 VS2	60.8	56	3601	5.78	5.82	3.53	0	5
0.72	 E	 VS2	61.4	56	3601	5.78	5.8	3.55	0	5
0.72	 E	 VS2	61.5	56	3601	5.77	5.81	3.56	0	5
0.72	 D	 VS1	62.7	56	3601	5.76	5.69	3.59	0	4
1.09	 G	 SI2	61.3	60	3601	6.66	6.59	4.06	1	4
0.7	 F	 VVS1	61	57	3602	5.71	5.76	3.5	0	5
0.83	 G	 VS1	58.8	58	3602	6.2	6.15	3.63	1	4
1.13	 H	 I1	61.1	56	3603	6.71	6.77	4.12	1	5
1.04	 I	 SI2	59.6	57	3603	6.6	6.62	3.94	1	3
1.04	 J	 SI2	62	59	3603	6.47	6.49	4.02	1	4
0.8	 F	 VS1	63.8	55	3603	5.84	5.89	3.74	1	3
0.83	 F	 VS1	63.3	56	3603	5.99	5.92	3.77	1	3
1.1	 I	 SI2	62.9	59	3604	6.6	6.53	4.13	1	4
0.71	 F	 VVS1	60.9	58	3604	5.76	5.8	3.52	0	4
1.01	 D	 SI2	58	60	3604	6.58	6.53	3.8	1	4
0.9	 D	 VS2	57.9	62	3604	6.33	6.24	3.64	1	2
1.1	 I	 SI2	59.7	62	3604	6.8	6.64	4.01	1	4
0.9	 F	 SI1	63.9	58	3604	6.12	6.08	3.9	1	2
0.9	 I	 VS2	62.3	64	3605	6.1	6.13	3.81	1	3
1.01	 D	 SI2	59.1	63	3605	6.54	6.59	3.88	1	3
0.9	 F	 SI2	63.4	59	3605	6.07	6.11	3.86	1	3
0.79	 E	 VS2	61.8	56	3605	5.91	5.94	3.66	0	5
0.79	 D	 SI1	61.2	57	3605	5.94	5.98	3.65	0	5
1.16	 I	 SI2	62.8	57	3605	6.8	6.64	4.22	1	5
1.11	 H	 SI2	60.4	59	3605	6.7	6.64	4.03	1	4
0.73	 G	 VVS1	62.9	59	3606	5.7	5.78	3.61	0	3
1.15	 H	 I1	62	55	3606	6.76	6.69	4.17	1	5
0.73	 E	 VS1	63	60	3607	5.68	5.72	3.59	0	3
1.13	 F	 I1	62.3	56	3607	6.69	6.61	4.14	1	4
1.03	 D	 SI2	63.8	54	3607	6.36	6.3	4.04	1	2
1.13	 F	 I1	62.2	55	3607	6.68	6.63	4.14	1	5
0.91	 F	 SI2	61.7	58	3609	6.22	6.29	3.86	1	4
1.06	 F	 I1	62.1	55	3609	6.57	6.54	4.07	1	5
0.9	 E	 SI1	62.4	57	3609	6.19	6.14	3.85	1	4
0.31	 D	 SI1	61.1	57	571	4.35	4.36	2.66	0	3
0.31	 D	 SI1	62.1	58	571	4.3	4.33	2.68	0	3
0.31	 D	 SI1	62.3	55	571	4.33	4.37	2.71	0	5
0.31	 D	 SI1	62.9	57	571	4.27	4.32	2.7	0	3
0.31	 I	 VVS1	62	54	571	4.34	4.37	2.7	0	5
0.31	 D	 SI1	61.2	60	571	4.35	4.41	2.68	0	4
0.31	 D	 SI1	63.5	56	571	4.29	4.31	2.73	0	2
0.31	 D	 SI1	60	61	571	4.41	4.43	2.65	0	3
0.31	 D	 SI1	61	57	571	4.38	4.41	2.68	0	5
0.31	 D	 SI1	62.6	57	571	4.3	4.33	2.7	0	5
0.31	 D	 SI1	62.9	56	571	4.31	4.34	2.72	0	3
0.31	 I	 VVS1	62.8	55	571	4.33	4.36	2.73	0	3
0.31	 D	 SI1	62.6	56	571	4.33	4.36	2.72	0	5
0.31	 D	 SI1	61.4	58	571	4.34	4.39	2.68	0	4
0.31	 D	 SI1	63.5	58	571	4.27	4.3	2.72	0	2
0.31	 D	 SI1	63	54	571	4.32	4.35	2.73	0	3
0.31	 D	 SI1	63.7	54	571	4.31	4.35	2.76	0	2
0.31	 D	 SI1	61.8	56	571	4.34	4.37	2.69	0	5
0.31	 D	 SI1	62.1	56	571	4.33	4.37	2.7	0	5
0.31	 D	 SI1	60.2	56	571	4.37	4.4	2.64	0	3
0.31	 D	 SI1	61.1	56	571	4.36	4.38	2.67	0	5
0.31	 D	 SI1	61.2	55	571	4.37	4.49	2.71	0	5
0.31	 D	 SI1	60.8	56	571	4.32	4.37	2.64	0	5
0.31	 I	 VVS1	61	58	571	4.33	4.39	2.66	0	4
0.31	 D	 SI1	62.4	56	571	4.31	4.35	2.7	0	5
0.31	 I	 VVS1	63.1	59	571	4.25	4.31	2.7	0	2
0.31	 D	 SI1	63.9	54	571	4.27	4.3	2.74	0	2
0.31	 D	 SI1	62.6	57	571	4.3	4.32	2.7	0	5
0.31	 I	 VVS1	62.1	56	571	4.35	4.38	2.71	0	5
0.31	 D	 SI1	61.5	56	571	4.33	4.35	2.67	0	5
0.91	 G	 SI2	63.6	56	3610	6.14	6.09	3.89	1	2
0.72	 H	 VVS1	59.9	57	3610	5.83	5.86	3.5	0	3
1.01	 I	 SI1	58.8	58	3610	6.52	6.57	3.85	1	3
0.92	 I	 SI1	62.1	55	3610	6.24	6.29	3.89	1	5
0.75	 F	 SI1	60.8	57	3610	5.87	5.9	3.58	0	5
0.96	 H	 SI2	56.7	62	3611	6.51	6.39	3.66	1	2
0.7	 H	 VVS1	60.9	57	3611	5.7	5.78	3.5	0	5
1.01	 E	 SI2	63.9	58	3611	6.37	6.31	4.05	1	2
1.04	 H	 SI2	62.4	58	3611	6.49	6.4	4.02	1	4
0.71	 F	 VVS2	62	56	3612	5.71	5.74	3.55	0	3
0.7	 E	 VS2	61.7	55	3612	5.7	5.74	3.53	0	5
1	 E	 SI2	59.9	55	3612	6.48	6.4	3.86	1	4
0.92	 D	 SI2	62.5	59	3613	6.2	6.24	3.89	1	3
0.78	 G	 VS2	61.7	56	3613	5.89	5.94	3.65	0	5
0.9	 F	 SI2	64.6	56	3613	6.01	6.07	3.9	1	1
1.15	 G	 SI2	62.8	57	3613	6.7	6.65	4.19	1	5
0.72	 G	 IF	60.7	56	3614	5.78	5.81	3.52	0	3
1	 J	 SI1	58.7	62	3614	6.47	6.51	3.81	1	2
1.09	 G	 I1	61	56	3614	6.66	6.62	4.05	1	5
0.91	 G	 SI2	62.9	54	3615	6.14	6.22	3.89	1	3
0.9	 G	 SI1	63.8	53	3615	6.1	6.16	3.91	1	3
0.9	 G	 SI1	63.4	54	3615	6.11	6.16	3.89	1	3
1.05	 F	 SI2	66	60	3615	6.3	6.22	4.13	1	1
0.73	 D	 SI1	61.3	57	3615	5.81	5.83	3.57	0	5
0.9	 G	 SI1	64.5	57	3615	6.04	6.09	3.91	1	2
0.9	 G	 SI1	65	57	3615	5.96	6.01	3.89	1	2
1.09	 J	 VS2	62.5	55	3615	6.64	6.58	4.13	1	5
1.05	 J	 SI2	61.6	57	3616	6.55	6.51	4.02	1	5
0.74	 E	 VVS2	61.9	59	3616	5.74	5.77	3.56	0	3
0.73	 F	 VVS2	59.5	61	3616	5.8	5.83	3.46	0	2
1	 J	 SI1	59.5	61	3616	6.46	6.52	3.86	1	2
0.9	 J	 VVS1	62	58	3617	6.19	6.11	3.81	1	4
1.03	 H	 SI1	65.1	57	3617	6.43	6.36	4.16	1	1
0.91	 F	 SI1	62.6	56	3618	6.18	6.13	3.85	1	4
0.92	 H	 SI1	62	60	3618	6.21	6.27	3.87	1	4
0.92	 G	 SI2	59.4	62	3618	6.34	6.36	3.77	1	3
0.91	 I	 VVS2	63.5	59	3618	6.1	6.06	3.86	1	3
0.7	 D	 VS1	62.8	53.4	3618	5.64	5.68	3.55	0	5
0.7	 D	 VS1	63.1	54	3618	5.62	5.65	3.56	0	5
0.71	 D	 VVS2	60	58	3618	5.92	5.84	3.53	0	4
